,year,month,day,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,panqianliutong,panhouliutong,qianzongguben,houzongguben,fenshu,xingquanjia
0,2017,8,10,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,
1,2017,10,25,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,
