datetime,open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count,volume
2021-04-22 10:55:00,2937.05,2936.47,2940.51,2935.28,23837768.0,2383781888.0,2021,4,22,10,55,2021-04-22 10:55,532,365,23837768.0
2021-04-22 11:00:00,2936.61,2936.93,2938.09,2935.39,22052736.0,2205278208.0,2021,4,22,11,0,2021-04-22 11:00,530,368,22052736.0
2021-04-22 11:05:00,2937.03,2941.04,2941.44,2936.08,23320036.0,2332008448.0,2021,4,22,11,5,2021-04-22 11:05,532,365,23320036.0
2021-04-22 11:10:00,2941.21,2939.51,2941.35,2935.47,22732422.0,2273247232.0,2021,4,22,11,10,2021-04-22 11:10,496,405,22732422.0
2021-04-22 11:15:00,2939.8,2947.78,2948.71,2939.8,24688180.0,2468823040.0,2021,4,22,11,15,2021-04-22 11:15,531,375,24688180.0
2021-04-22 11:20:00,2947.8,2949.19,2950.23,2946.99,20486424.0,2048647168.0,2021,4,22,11,20,2021-04-22 11:20,535,359,20486424.0
2021-04-22 11:25:00,2949.73,2938.81,2949.73,2938.81,20490524.0,2049056768.0,2021,4,22,11,25,2021-04-22 11:25,501,399,20490524.0
2021-04-22 11:30:00,2939.19,2944.42,2944.75,2939.19,17777574.0,1777762304.0,2021,4,22,11,30,2021-04-22 11:30,520,381,17777574.0
2021-04-22 13:05:00,2944.21,2941.45,2944.21,2939.55,24550316.0,2455035904.0,2021,4,22,13,5,2021-04-22 13:05,509,390,24550316.0
2021-04-22 13:10:00,2941.31,2942.05,2942.34,2938.54,21936080.0,2193612800.0,2021,4,22,13,10,2021-04-22 13:10,512,379,21936080.0
2021-04-22 13:15:00,2942.07,2935.72,2942.24,2935.72,22280304.0,2228035584.0,2021,4,22,13,15,2021-04-22 13:15,514,383,22280304.0
2021-04-22 13:20:00,2935.69,2941.55,2941.83,2935.22,23742586.0,2374262784.0,2021,4,22,13,20,2021-04-22 13:20,548,350,23742586.0
2021-04-22 13:25:00,2941.43,2942.98,2943.84,2940.56,21129004.0,2112905216.0,2021,4,22,13,25,2021-04-22 13:25,572,340,21129004.0
2021-04-22 13:30:00,2942.78,2947.24,2947.31,2942.78,21548112.0,2154815488.0,2021,4,22,13,30,2021-04-22 13:30,565,339,21548112.0
2021-04-22 13:35:00,2947.37,2944.59,2947.44,2944.47,23360428.0,2336047104.0,2021,4,22,13,35,2021-04-22 13:35,553,350,23360428.0
2021-04-22 13:40:00,2944.71,2941.82,2944.71,2939.79,20956236.0,2095628288.0,2021,4,22,13,40,2021-04-22 13:40,541,365,20956236.0
2021-04-22 13:45:00,2941.49,2940.52,2941.95,2939.6,20724644.0,2072469504.0,2021,4,22,13,45,2021-04-22 13:45,518,383,20724644.0
2021-04-22 13:50:00,2940.42,2945.98,2945.98,2939.81,21894218.0,2189426688.0,2021,4,22,13,50,2021-04-22 13:50,539,370,21894218.0
2021-04-22 13:55:00,2946.0,2945.12,2948.12,2945.12,22691056.0,2269110272.0,2021,4,22,13,55,2021-04-22 13:55,560,350,22691056.0
2021-04-22 14:00:00,2945.31,2946.29,2947.23,2945.28,22278342.0,2227838976.0,2021,4,22,14,0,2021-04-22 14:00,567,351,22278342.0
2021-04-22 14:05:00,2946.16,2942.07,2946.16,2942.07,22966304.0,2296635392.0,2021,4,22,14,5,2021-04-22 14:05,542,372,22966304.0
2021-04-22 14:10:00,2942.15,2939.2,2942.15,2939.08,26567098.0,2656714752.0,2021,4,22,14,10,2021-04-22 14:10,523,374,26567098.0
2021-04-22 14:15:00,2939.2,2932.15,2939.2,2929.71,29823912.0,2982395904.0,2021,4,22,14,15,2021-04-22 14:15,498,416,29823912.0
2021-04-22 14:20:00,2932.56,2932.2,2934.6,2929.81,22846952.0,2284699648.0,2021,4,22,14,20,2021-04-22 14:20,496,416,22846952.0
2021-04-22 14:25:00,2932.64,2936.38,2937.84,2932.61,19506252.0,1950629888.0,2021,4,22,14,25,2021-04-22 14:25,513,401,19506252.0
2021-04-22 14:30:00,2936.32,2936.91,2939.16,2935.35,19016284.0,1901633536.0,2021,4,22,14,30,2021-04-22 14:30,510,395,19016284.0
2021-04-22 14:35:00,2937.36,2936.67,2938.26,2935.09,23711860.0,2371190784.0,2021,4,22,14,35,2021-04-22 14:35,512,405,23711860.0
2021-04-22 14:40:00,2936.83,2936.17,2937.88,2936.12,23349284.0,2334932992.0,2021,4,22,14,40,2021-04-22 14:40,500,401,23349284.0
2021-04-22 14:45:00,2935.99,2936.51,2937.47,2935.85,28086144.0,2808619008.0,2021,4,22,14,45,2021-04-22 14:45,510,393,28086144.0
2021-04-22 14:50:00,2936.52,2939.78,2940.05,2936.36,31596908.0,3159695360.0,2021,4,22,14,50,2021-04-22 14:50,517,393,31596908.0
2021-04-22 14:55:00,2939.92,2940.7,2941.3,2939.65,41354560.0,4135460864.0,2021,4,22,14,55,2021-04-22 14:55,531,382,41354560.0
2021-04-22 15:00:00,2940.82,2939.4,2940.82,2938.9,43185256.0,4318527488.0,2021,4,22,15,0,2021-04-22 15:00,545,367,43185256.0
2021-04-23 09:35:00,2938.93,2955.04,2955.32,2937.94,141745600.0,14174565376.0,2021,4,23,9,35,2021-04-23 09:35,206,709,141745600.0
2021-04-23 09:40:00,2954.87,2953.65,2959.87,2953.65,90160192.0,9016024064.0,2021,4,23,9,40,2021-04-23 09:40,168,760,90160192.0
2021-04-23 09:45:00,2953.21,2962.41,2963.34,2952.31,71813664.0,7181371392.0,2021,4,23,9,45,2021-04-23 09:45,188,742,71813664.0
2021-04-23 09:50:00,2962.22,2976.41,2976.65,2962.22,64879384.0,6487943168.0,2021,4,23,9,50,2021-04-23 09:50,233,690,64879384.0
2021-04-23 09:55:00,2976.68,2973.93,2980.3,2969.77,61547424.0,6154747904.0,2021,4,23,9,55,2021-04-23 09:55,242,683,61547424.0
2021-04-23 10:00:00,2973.68,2965.52,2976.52,2965.52,55642184.0,5564223488.0,2021,4,23,10,0,2021-04-23 10:00,232,693,55642184.0
2021-04-23 10:05:00,2965.46,2973.95,2973.95,2959.73,48467884.0,4846792704.0,2021,4,23,10,5,2021-04-23 10:05,248,674,48467884.0
2021-04-23 10:10:00,2973.95,2979.43,2980.63,2973.62,42625632.0,4262567936.0,2021,4,23,10,10,2021-04-23 10:10,265,659,42625632.0
2021-04-23 10:15:00,2979.48,2976.38,2981.19,2976.38,40038924.0,4003897344.0,2021,4,23,10,15,2021-04-23 10:15,270,660,40038924.0
2021-04-23 10:20:00,2976.73,2973.31,2979.62,2973.31,35189956.0,3519000576.0,2021,4,23,10,20,2021-04-23 10:20,262,667,35189956.0
2021-04-23 10:25:00,2973.43,2984.89,2984.99,2973.43,34005968.0,3400601600.0,2021,4,23,10,25,2021-04-23 10:25,277,648,34005968.0
2021-04-23 10:30:00,2984.98,2986.03,2986.39,2984.47,34187624.0,3418767360.0,2021,4,23,10,30,2021-04-23 10:30,273,653,34187624.0
2021-04-23 10:35:00,2986.27,2992.75,2993.07,2986.04,37520700.0,3752075264.0,2021,4,23,10,35,2021-04-23 10:35,269,655,37520700.0
2021-04-23 10:40:00,2992.54,2999.29,3000.09,2992.54,37500960.0,3750100992.0,2021,4,23,10,40,2021-04-23 10:40,271,649,37500960.0
2021-04-23 10:45:00,2999.61,2997.42,3006.06,2997.42,38769412.0,3876945920.0,2021,4,23,10,45,2021-04-23 10:45,259,668,38769412.0
2021-04-23 10:50:00,2997.58,3002.41,3003.01,2997.16,30868968.0,3086901248.0,2021,4,23,10,50,2021-04-23 10:50,253,674,30868968.0
2021-04-23 10:55:00,3002.41,2998.55,3005.82,2998.55,30483448.0,3048349696.0,2021,4,23,10,55,2021-04-23 10:55,243,682,30483448.0
2021-04-23 11:00:00,2998.59,2998.16,2998.59,2992.38,28493204.0,2849325056.0,2021,4,23,11,0,2021-04-23 11:00,244,683,28493204.0
2021-04-23 11:05:00,2998.64,3000.7,3001.26,2998.64,27367296.0,2736734208.0,2021,4,23,11,5,2021-04-23 11:05,246,680,27367296.0
2021-04-23 11:10:00,3000.44,3006.67,3006.86,3000.44,23852356.0,2385240064.0,2021,4,23,11,10,2021-04-23 11:10,247,684,23852356.0
2021-04-23 11:15:00,3006.77,2999.24,3009.27,2998.78,22684824.0,2268487680.0,2021,4,23,11,15,2021-04-23 11:15,239,694,22684824.0
2021-04-23 11:20:00,2999.05,2993.74,3000.68,2993.74,20689996.0,2069004288.0,2021,4,23,11,20,2021-04-23 11:20,227,706,20689996.0
2021-04-23 11:25:00,2993.72,2989.12,2993.79,2989.12,21144816.0,2114486272.0,2021,4,23,11,25,2021-04-23 11:25,229,703,21144816.0
2021-04-23 11:30:00,2989.95,2988.45,2990.74,2986.64,20737580.0,2073763840.0,2021,4,23,11,30,2021-04-23 11:30,229,702,20737580.0
2021-04-23 13:05:00,2988.43,2988.63,2991.68,2986.92,23694980.0,2369503232.0,2021,4,23,13,5,2021-04-23 13:05,230,705,23694980.0
2021-04-23 13:10:00,2988.43,2976.8,2988.83,2976.47,24896340.0,2489638912.0,2021,4,23,13,10,2021-04-23 13:10,218,715,24896340.0
2021-04-23 13:15:00,2976.85,2982.78,2982.78,2976.11,22991212.0,2299125760.0,2021,4,23,13,15,2021-04-23 13:15,220,710,22991212.0
2021-04-23 13:20:00,2982.91,2982.62,2983.42,2981.65,20910274.0,2091032576.0,2021,4,23,13,20,2021-04-23 13:20,241,695,20910274.0
2021-04-23 13:25:00,2982.89,2984.26,2985.94,2982.89,19353386.0,1935343616.0,2021,4,23,13,25,2021-04-23 13:25,245,687,19353386.0
2021-04-23 13:30:00,2984.37,2982.09,2984.37,2982.09,21158740.0,2115878912.0,2021,4,23,13,30,2021-04-23 13:30,242,690,21158740.0
2021-04-23 13:35:00,2981.78,2982.22,2984.56,2980.38,21836218.0,2183626752.0,2021,4,23,13,35,2021-04-23 13:35,233,694,21836218.0
2021-04-23 13:40:00,2982.49,2989.62,2990.15,2982.49,19391402.0,1939144704.0,2021,4,23,13,40,2021-04-23 13:40,248,677,19391402.0
2021-04-23 13:45:00,2990.13,2991.23,2991.98,2987.78,19556228.0,1955627008.0,2021,4,23,13,45,2021-04-23 13:45,256,674,19556228.0
2021-04-23 13:50:00,2990.95,2992.02,2992.22,2989.91,17968694.0,1796874240.0,2021,4,23,13,50,2021-04-23 13:50,253,676,17968694.0
2021-04-23 13:55:00,2991.98,2993.54,2994.32,2991.98,18410660.0,1841070080.0,2021,4,23,13,55,2021-04-23 13:55,256,671,18410660.0
2021-04-23 14:00:00,2993.48,2989.78,2994.09,2989.78,18365020.0,1836507136.0,2021,4,23,14,0,2021-04-23 14:00,247,678,18365020.0
2021-04-23 14:05:00,2989.7,2991.51,2993.45,2989.7,18644452.0,1864450048.0,2021,4,23,14,5,2021-04-23 14:05,249,675,18644452.0
2021-04-23 14:10:00,2991.0,2985.96,2991.29,2985.23,22941402.0,2294145024.0,2021,4,23,14,10,2021-04-23 14:10,240,681,22941402.0
2021-04-23 14:15:00,2986.07,2987.71,2988.55,2985.66,18628390.0,1862844416.0,2021,4,23,14,15,2021-04-23 14:15,236,686,18628390.0
2021-04-23 14:20:00,2987.73,2985.8,2987.74,2984.51,18994742.0,1899479040.0,2021,4,23,14,20,2021-04-23 14:20,234,691,18994742.0
2021-04-23 14:25:00,2985.78,2990.57,2990.72,2985.43,19161692.0,1916174336.0,2021,4,23,14,25,2021-04-23 14:25,238,688,19161692.0
2021-04-23 14:30:00,2990.64,2991.26,2991.77,2990.54,18960992.0,1896103936.0,2021,4,23,14,30,2021-04-23 14:30,246,682,18960992.0
2021-04-23 14:35:00,2991.38,2992.96,2996.15,2991.38,23885532.0,2388557824.0,2021,4,23,14,35,2021-04-23 14:35,256,666,23885532.0
2021-04-23 14:40:00,2993.21,2994.0,2994.26,2992.77,23179870.0,2317991936.0,2021,4,23,14,40,2021-04-23 14:40,257,670,23179870.0
2021-04-23 14:45:00,2993.97,2997.12,2997.44,2993.78,27278168.0,2727821312.0,2021,4,23,14,45,2021-04-23 14:45,268,660,27278168.0
2021-04-23 14:50:00,2997.38,2995.34,2997.86,2995.29,32148964.0,3214901248.0,2021,4,23,14,50,2021-04-23 14:50,262,663,32148964.0
2021-04-23 14:55:00,2995.54,2993.35,2996.04,2992.72,42992060.0,4299210752.0,2021,4,23,14,55,2021-04-23 14:55,259,666,42992060.0
2021-04-23 15:00:00,2993.59,2994.49,2994.54,2992.98,44920976.0,4492099584.0,2021,4,23,15,0,2021-04-23 15:00,270,654,44920976.0
2021-04-26 09:35:00,3019.3,3025.7,3032.38,3019.3,181231840.0,18123188224.0,2021,4,26,9,35,2021-04-26 09:35,362,553,181231840.0
2021-04-26 09:40:00,3025.55,3027.65,3030.27,3014.9,106593664.0,10659371008.0,2021,4,26,9,40,2021-04-26 09:40,425,485,106593664.0
2021-04-26 09:45:00,3027.77,3031.65,3031.65,3019.33,83427648.0,8342769664.0,2021,4,26,9,45,2021-04-26 09:45,451,462,83427648.0
2021-04-26 09:50:00,3032.16,3040.51,3041.16,3032.16,76275912.0,7627595776.0,2021,4,26,9,50,2021-04-26 09:50,459,458,76275912.0
2021-04-26 09:55:00,3040.55,3043.62,3046.65,3040.55,67582808.0,6758285312.0,2021,4,26,9,55,2021-04-26 09:55,465,448,67582808.0
2021-04-26 10:00:00,3043.49,3048.07,3053.58,3043.25,61168512.0,6116855808.0,2021,4,26,10,0,2021-04-26 10:00,468,456,61168512.0
2021-04-26 10:05:00,3048.25,3049.09,3049.63,3046.29,53945704.0,5394575360.0,2021,4,26,10,5,2021-04-26 10:05,494,420,53945704.0
2021-04-26 10:10:00,3048.96,3056.05,3056.4,3045.06,49472512.0,4947255296.0,2021,4,26,10,10,2021-04-26 10:10,494,419,49472512.0
2021-04-26 10:15:00,3056.52,3050.0,3057.12,3049.05,48265944.0,4826599424.0,2021,4,26,10,15,2021-04-26 10:15,492,430,48265944.0
2021-04-26 10:20:00,3050.09,3044.12,3053.74,3043.92,46152532.0,4615258112.0,2021,4,26,10,20,2021-04-26 10:20,497,420,46152532.0
2021-04-26 10:25:00,3043.9,3052.34,3052.34,3040.32,45012948.0,4501299200.0,2021,4,26,10,25,2021-04-26 10:25,517,400,45012948.0
2021-04-26 10:30:00,3052.5,3055.35,3056.12,3052.34,38759008.0,3875905536.0,2021,4,26,10,30,2021-04-26 10:30,536,377,38759008.0
2021-04-26 10:35:00,3055.3,3047.02,3056.48,3046.3,39621380.0,3962142720.0,2021,4,26,10,35,2021-04-26 10:35,553,369,39621380.0
2021-04-26 10:40:00,3047.22,3043.63,3050.72,3043.27,37334584.0,3733463040.0,2021,4,26,10,40,2021-04-26 10:40,574,345,37334584.0
2021-04-26 10:45:00,3043.67,3042.29,3045.97,3041.06,34889680.0,3488972800.0,2021,4,26,10,45,2021-04-26 10:45,590,327,34889680.0
2021-04-26 10:50:00,3042.43,3035.84,3043.64,3035.23,28912226.0,2891227136.0,2021,4,26,10,50,2021-04-26 10:50,587,327,28912226.0
2021-04-26 10:55:00,3035.94,3042.55,3042.61,3035.63,27130296.0,2713034752.0,2021,4,26,10,55,2021-04-26 10:55,620,302,27130296.0
2021-04-26 11:00:00,3043.03,3050.13,3052.07,3042.87,26026752.0,2602680320.0,2021,4,26,11,0,2021-04-26 11:00,615,304,26026752.0
2021-04-26 11:05:00,3049.92,3043.02,3050.67,3042.89,25499432.0,2549948416.0,2021,4,26,11,5,2021-04-26 11:05,616,303,25499432.0
2021-04-26 11:10:00,3042.66,3045.14,3045.14,3040.63,22713828.0,2271387648.0,2021,4,26,11,10,2021-04-26 11:10,631,288,22713828.0
2021-04-26 11:15:00,3045.05,3042.56,3046.65,3042.47,24211324.0,2421137408.0,2021,4,26,11,15,2021-04-26 11:15,625,302,24211324.0
2021-04-26 11:20:00,3042.92,3036.46,3042.92,3036.32,22532788.0,2253283328.0,2021,4,26,11,20,2021-04-26 11:20,616,306,22532788.0
2021-04-26 11:25:00,3036.44,3021.38,3036.44,3021.38,29606248.0,2960629760.0,2021,4,26,11,25,2021-04-26 11:25,577,348,29606248.0
2021-04-26 11:30:00,3021.2,3021.92,3022.21,3019.76,22638706.0,2263875584.0,2021,4,26,11,30,2021-04-26 11:30,580,337,22638706.0
2021-04-26 13:05:00,3021.96,3024.08,3024.08,3017.3,26073290.0,2607333376.0,2021,4,26,13,5,2021-04-26 13:05,580,339,26073290.0
2021-04-26 13:10:00,3024.39,3014.94,3024.52,3013.1,24560136.0,2456018944.0,2021,4,26,13,10,2021-04-26 13:10,554,364,24560136.0
2021-04-26 13:15:00,3014.9,3015.49,3015.49,3010.49,24337320.0,2433736704.0,2021,4,26,13,15,2021-04-26 13:15,533,372,24337320.0
2021-04-26 13:20:00,3016.0,3013.05,3017.43,3012.34,21179472.0,2117951488.0,2021,4,26,13,20,2021-04-26 13:20,539,375,21179472.0
2021-04-26 13:25:00,3013.04,3004.28,3013.19,3004.28,26969568.0,2696962048.0,2021,4,26,13,25,2021-04-26 13:25,494,424,26969568.0
2021-04-26 13:30:00,3004.11,3008.59,3010.18,3003.88,23985966.0,2398601216.0,2021,4,26,13,30,2021-04-26 13:30,505,414,23985966.0
2021-04-26 13:35:00,3008.54,3009.74,3009.92,3007.24,22656480.0,2265653248.0,2021,4,26,13,35,2021-04-26 13:35,504,405,22656480.0
2021-04-26 13:40:00,3009.64,2996.76,3009.75,2994.62,33750668.0,3375071232.0,2021,4,26,13,40,2021-04-26 13:40,461,451,33750668.0
2021-04-26 13:45:00,2996.6,2989.95,2997.06,2988.31,35899760.0,3589980160.0,2021,4,26,13,45,2021-04-26 13:45,441,480,35899760.0
2021-04-26 13:50:00,2990.09,2986.31,2991.0,2986.31,27725116.0,2772516864.0,2021,4,26,13,50,2021-04-26 13:50,440,485,27725116.0
2021-04-26 13:55:00,2986.41,2976.82,2987.02,2976.82,31609768.0,3160981504.0,2021,4,26,13,55,2021-04-26 13:55,414,505,31609768.0
2021-04-26 14:00:00,2977.05,2986.87,2989.21,2975.87,29207220.0,2920726528.0,2021,4,26,14,0,2021-04-26 14:00,433,483,29207220.0
2021-04-26 14:05:00,2986.17,2976.46,2986.43,2976.1,27904032.0,2790408192.0,2021,4,26,14,5,2021-04-26 14:05,402,516,27904032.0
2021-04-26 14:10:00,2976.23,2981.42,2981.42,2973.64,25246876.0,2524692480.0,2021,4,26,14,10,2021-04-26 14:10,412,501,25246876.0
2021-04-26 14:15:00,2981.33,2988.56,2988.56,2981.33,22453404.0,2245345280.0,2021,4,26,14,15,2021-04-26 14:15,430,488,22453404.0
2021-04-26 14:20:00,2988.68,2986.25,2988.72,2983.62,21619788.0,2161983488.0,2021,4,26,14,20,2021-04-26 14:20,430,490,21619788.0
2021-04-26 14:25:00,2986.56,2981.7,2986.66,2981.39,22446686.0,2244673536.0,2021,4,26,14,25,2021-04-26 14:25,418,501,22446686.0
2021-04-26 14:30:00,2981.6,2982.43,2982.43,2979.16,23729392.0,2372943872.0,2021,4,26,14,30,2021-04-26 14:30,417,507,23729392.0
2021-04-26 14:35:00,2982.65,2984.7,2987.49,2982.47,25043388.0,2504343552.0,2021,4,26,14,35,2021-04-26 14:35,433,497,25043388.0
2021-04-26 14:40:00,2984.57,2976.05,2984.68,2974.91,31936302.0,3193634816.0,2021,4,26,14,40,2021-04-26 14:40,406,520,31936302.0
2021-04-26 14:45:00,2975.97,2971.48,2976.62,2971.23,36385048.0,3638509568.0,2021,4,26,14,45,2021-04-26 14:45,390,534,36385048.0
2021-04-26 14:50:00,2971.71,2966.38,2972.69,2966.23,42012952.0,4201299968.0,2021,4,26,14,50,2021-04-26 14:50,372,551,42012952.0
2021-04-26 14:55:00,2966.56,2967.52,2967.96,2965.01,50748736.0,5074878464.0,2021,4,26,14,55,2021-04-26 14:55,381,547,50748736.0
2021-04-26 15:00:00,2967.64,2969.4,2970.82,2967.64,45622700.0,4562272256.0,2021,4,26,15,0,2021-04-26 15:00,383,543,45622700.0
2021-04-27 09:35:00,2964.03,2973.37,2978.87,2959.44,158366224.0,15836626944.0,2021,4,27,9,35,2021-04-27 09:35,348,560,158366224.0
2021-04-27 09:40:00,2973.3,2973.39,2978.4,2965.58,96247184.0,9624723456.0,2021,4,27,9,40,2021-04-27 09:40,294,606,96247184.0
2021-04-27 09:45:00,2972.9,2964.51,2975.65,2964.51,87659512.0,8765956096.0,2021,4,27,9,45,2021-04-27 09:45,253,672,87659512.0
2021-04-27 09:50:00,2965.0,2976.24,2979.97,2960.58,77972392.0,7797243904.0,2021,4,27,9,50,2021-04-27 09:50,265,657,77972392.0
2021-04-27 09:55:00,2976.16,2974.18,2981.25,2966.19,68345848.0,6834589696.0,2021,4,27,9,55,2021-04-27 09:55,230,700,68345848.0
2021-04-27 10:00:00,2975.05,2971.8,2978.69,2970.79,55255196.0,5525524480.0,2021,4,27,10,0,2021-04-27 10:00,225,702,55255196.0
2021-04-27 10:05:00,2970.18,2973.66,2973.66,2964.34,57647960.0,5764800512.0,2021,4,27,10,5,2021-04-27 10:05,215,711,57647960.0
2021-04-27 10:10:00,2973.68,2968.94,2976.39,2968.68,47071712.0,4707176448.0,2021,4,27,10,10,2021-04-27 10:10,219,715,47071712.0
2021-04-27 10:15:00,2968.39,2974.96,2975.3,2967.14,41722012.0,4172206080.0,2021,4,27,10,15,2021-04-27 10:15,229,703,41722012.0
2021-04-27 10:20:00,2975.09,2970.56,2975.18,2970.49,35751396.0,3575144448.0,2021,4,27,10,20,2021-04-27 10:20,219,712,35751396.0
2021-04-27 10:25:00,2970.46,2968.45,2970.62,2966.69,36901884.0,3690192896.0,2021,4,27,10,25,2021-04-27 10:25,208,725,36901884.0
2021-04-27 10:30:00,2968.21,2953.32,2968.21,2953.3,41433444.0,4143349760.0,2021,4,27,10,30,2021-04-27 10:30,191,742,41433444.0
2021-04-27 10:35:00,2953.0,2949.96,2955.77,2949.96,36977488.0,3697754112.0,2021,4,27,10,35,2021-04-27 10:35,188,741,36977488.0
2021-04-27 10:40:00,2949.69,2955.76,2955.76,2948.4,32508760.0,3250880512.0,2021,4,27,10,40,2021-04-27 10:40,202,727,32508760.0
2021-04-27 10:45:00,2955.96,2968.17,2968.17,2955.96,30403824.0,3040387072.0,2021,4,27,10,45,2021-04-27 10:45,232,697,30403824.0
2021-04-27 10:50:00,2968.41,2963.38,2969.3,2963.38,25376808.0,2537684992.0,2021,4,27,10,50,2021-04-27 10:50,225,704,25376808.0
2021-04-27 10:55:00,2963.71,2959.69,2964.75,2959.45,23561372.0,2356142080.0,2021,4,27,10,55,2021-04-27 10:55,216,715,23561372.0
2021-04-27 11:00:00,2959.22,2964.55,2965.19,2958.06,23362718.0,2336276480.0,2021,4,27,11,0,2021-04-27 11:00,230,699,23362718.0
2021-04-27 11:05:00,2964.85,2957.46,2965.36,2955.0,25722746.0,2572279808.0,2021,4,27,11,5,2021-04-27 11:05,225,700,25722746.0
2021-04-27 11:10:00,2957.56,2959.31,2960.53,2954.74,22418508.0,2241855488.0,2021,4,27,11,10,2021-04-27 11:10,235,697,22418508.0
2021-04-27 11:15:00,2959.53,2958.68,2964.34,2958.33,19246076.0,1924612096.0,2021,4,27,11,15,2021-04-27 11:15,239,690,19246076.0
2021-04-27 11:20:00,2957.83,2954.15,2958.86,2954.09,17382146.0,1738219520.0,2021,4,27,11,20,2021-04-27 11:20,231,696,17382146.0
2021-04-27 11:25:00,2954.53,2955.33,2957.94,2954.53,17745224.0,1774526464.0,2021,4,27,11,25,2021-04-27 11:25,236,693,17745224.0
2021-04-27 11:30:00,2955.23,2955.71,2956.25,2953.68,18374690.0,1837473792.0,2021,4,27,11,30,2021-04-27 11:30,240,690,18374690.0
2021-04-27 13:05:00,2955.75,2953.77,2956.12,2953.07,23621994.0,2362204160.0,2021,4,27,13,5,2021-04-27 13:05,228,702,23621994.0
2021-04-27 13:10:00,2953.65,2950.02,2954.18,2946.8,22546552.0,2254659584.0,2021,4,27,13,10,2021-04-27 13:10,238,695,22546552.0
2021-04-27 13:15:00,2950.3,2950.58,2952.24,2948.71,19509364.0,1950941184.0,2021,4,27,13,15,2021-04-27 13:15,218,710,19509364.0
2021-04-27 13:20:00,2950.62,2957.0,2957.12,2949.96,21220348.0,2122039296.0,2021,4,27,13,20,2021-04-27 13:20,223,708,21220348.0
2021-04-27 13:25:00,2957.49,2957.15,2960.41,2957.12,20665008.0,2066505728.0,2021,4,27,13,25,2021-04-27 13:25,234,693,20665008.0
2021-04-27 13:30:00,2957.32,2964.48,2964.48,2957.32,21099840.0,2109988864.0,2021,4,27,13,30,2021-04-27 13:30,249,680,21099840.0
2021-04-27 13:35:00,2964.33,2971.01,2971.29,2962.07,22375664.0,2237571072.0,2021,4,27,13,35,2021-04-27 13:35,264,669,22375664.0
2021-04-27 13:40:00,2971.08,2976.28,2976.28,2970.69,22255076.0,2225512448.0,2021,4,27,13,40,2021-04-27 13:40,272,657,22255076.0
2021-04-27 13:45:00,2976.24,2978.03,2978.03,2974.16,22341828.0,2234187776.0,2021,4,27,13,45,2021-04-27 13:45,268,664,22341828.0
2021-04-27 13:50:00,2978.0,2978.17,2978.79,2976.74,20562852.0,2056290304.0,2021,4,27,13,50,2021-04-27 13:50,274,654,20562852.0
