datetime,open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count,volume
2022-12-16 10:47:00,3169.83,3169.94,3170.91,3169.41,11431775.0,1143178368.0,2022,12,16,10,47,2022-12-16 10:47,719,1401,11431775.0
2022-12-16 10:48:00,3170.26,3168.74,3170.34,3168.71,8541071.0,854108096.0,2022,12,16,10,48,2022-12-16 10:48,712,1412,8541071.0
2022-12-16 10:49:00,3168.46,3168.19,3169.59,3168.04,9588035.0,958804416.0,2022,12,16,10,49,2022-12-16 10:49,692,1428,9588035.0
2022-12-16 10:50:00,3168.77,3169.4,3170.25,3168.77,9612442.0,961244928.0,2022,12,16,10,50,2022-12-16 10:50,707,1415,9612442.0
2022-12-16 10:51:00,3169.48,3170.36,3171.07,3169.44,10121041.0,1012105024.0,2022,12,16,10,51,2022-12-16 10:51,712,1403,10121041.0
2022-12-16 10:52:00,3170.11,3169.72,3171.12,3169.72,8549870.0,854987968.0,2022,12,16,10,52,2022-12-16 10:52,703,1406,8549870.0
2022-12-16 10:53:00,3169.76,3169.77,3170.25,3169.4,9039342.0,903935104.0,2022,12,16,10,53,2022-12-16 10:53,706,1406,9039342.0
2022-12-16 10:54:00,3169.61,3170.76,3171.21,3169.58,10121896.0,1012190784.0,2022,12,16,10,54,2022-12-16 10:54,719,1395,10121896.0
2022-12-16 10:55:00,3170.83,3169.73,3171.06,3169.64,9893670.0,989367680.0,2022,12,16,10,55,2022-12-16 10:55,711,1404,9893670.0
2022-12-16 10:56:00,3169.98,3169.58,3170.14,3169.45,9122458.0,912246912.0,2022,12,16,10,56,2022-12-16 10:56,710,1405,9122458.0
2022-12-16 10:57:00,3169.46,3168.38,3170.05,3168.38,10084655.0,1008466496.0,2022,12,16,10,57,2022-12-16 10:57,681,1421,10084655.0
2022-12-16 10:58:00,3168.83,3170.12,3170.18,3168.71,8920087.0,892009984.0,2022,12,16,10,58,2022-12-16 10:58,691,1419,8920087.0
2022-12-16 10:59:00,3170.16,3171.14,3171.89,3169.83,9112226.0,911223424.0,2022,12,16,10,59,2022-12-16 10:59,707,1397,9112226.0
2022-12-16 11:00:00,3171.54,3171.87,3171.95,3171.28,7867554.0,786756352.0,2022,12,16,11,0,2022-12-16 11:00,734,1396,7867554.0
2022-12-16 11:01:00,3172.9,3172.65,3173.62,3172.65,11136581.0,1113659008.0,2022,12,16,11,1,2022-12-16 11:01,750,1368,11136581.0
2022-12-16 11:02:00,3172.92,3172.08,3172.92,3171.59,9351205.0,935121536.0,2022,12,16,11,2,2022-12-16 11:02,751,1378,9351205.0
2022-12-16 11:03:00,3172.13,3171.48,3172.32,3171.44,8144422.0,814443328.0,2022,12,16,11,3,2022-12-16 11:03,746,1371,8144422.0
2022-12-16 11:04:00,3171.61,3170.69,3171.67,3170.63,8248046.0,824805696.0,2022,12,16,11,4,2022-12-16 11:04,742,1381,8248046.0
2022-12-16 11:05:00,3170.86,3171.0,3171.0,3170.37,9211190.0,921119872.0,2022,12,16,11,5,2022-12-16 11:05,762,1369,9211190.0
2022-12-16 11:06:00,3170.91,3169.85,3171.24,3169.85,8688443.0,868845248.0,2022,12,16,11,6,2022-12-16 11:06,748,1380,8688443.0
2022-12-16 11:07:00,3169.49,3169.35,3169.89,3169.25,9080682.0,908069056.0,2022,12,16,11,7,2022-12-16 11:07,728,1384,9080682.0
2022-12-16 11:08:00,3169.16,3168.91,3169.47,3168.73,8151331.0,815134080.0,2022,12,16,11,8,2022-12-16 11:08,724,1397,8151331.0
2022-12-16 11:09:00,3169.27,3168.52,3169.27,3168.07,8644963.0,864497408.0,2022,12,16,11,9,2022-12-16 11:09,707,1413,8644963.0
2022-12-16 11:10:00,3168.36,3166.92,3168.56,3166.92,10057837.0,1005784832.0,2022,12,16,11,10,2022-12-16 11:10,686,1427,10057837.0
2022-12-16 11:11:00,3166.86,3167.5,3167.55,3166.71,9671571.0,967157824.0,2022,12,16,11,11,2022-12-16 11:11,688,1440,9671571.0
2022-12-16 11:12:00,3166.7,3167.34,3168.49,3166.7,7732281.0,773228992.0,2022,12,16,11,12,2022-12-16 11:12,683,1434,7732281.0
2022-12-16 11:13:00,3167.35,3166.8,3167.5,3166.28,7889922.0,788993280.0,2022,12,16,11,13,2022-12-16 11:13,664,1445,7889922.0
2022-12-16 11:14:00,3166.48,3166.64,3167.41,3166.48,7019510.0,701951872.0,2022,12,16,11,14,2022-12-16 11:14,675,1446,7019510.0
2022-12-16 11:15:00,3166.89,3167.49,3168.46,3166.89,7589217.0,758922688.0,2022,12,16,11,15,2022-12-16 11:15,678,1445,7589217.0
2022-12-16 11:16:00,3167.73,3167.56,3167.83,3166.96,7044223.0,704423104.0,2022,12,16,11,16,2022-12-16 11:16,685,1431,7044223.0
2022-12-16 11:17:00,3167.4,3166.34,3167.4,3166.34,6227498.0,622750784.0,2022,12,16,11,17,2022-12-16 11:17,662,1457,6227498.0
2022-12-16 11:18:00,3166.25,3167.08,3168.1,3166.11,7218627.0,721863616.0,2022,12,16,11,18,2022-12-16 11:18,675,1451,7218627.0
2022-12-16 11:19:00,3167.28,3166.22,3167.28,3166.22,6045343.0,604535360.0,2022,12,16,11,19,2022-12-16 11:19,668,1456,6045343.0
2022-12-16 11:20:00,3166.23,3164.56,3166.51,3164.32,8273808.0,827381824.0,2022,12,16,11,20,2022-12-16 11:20,642,1482,8273808.0
2022-12-16 11:21:00,3164.7,3164.57,3164.89,3164.04,8175801.0,817580992.0,2022,12,16,11,21,2022-12-16 11:21,639,1481,8175801.0
2022-12-16 11:22:00,3163.55,3162.97,3164.23,3162.97,8332044.0,833205440.0,2022,12,16,11,22,2022-12-16 11:22,618,1502,8332044.0
2022-12-16 11:23:00,3163.15,3162.94,3163.43,3162.57,8330992.0,833100160.0,2022,12,16,11,23,2022-12-16 11:23,616,1515,8330992.0
2022-12-16 11:24:00,3163.42,3162.68,3163.44,3162.57,8661068.0,866107840.0,2022,12,16,11,24,2022-12-16 11:24,620,1517,8661068.0
2022-12-16 11:25:00,3162.43,3162.3,3163.17,3162.08,7884997.0,788500672.0,2022,12,16,11,25,2022-12-16 11:25,601,1516,7884997.0
2022-12-16 11:26:00,3162.38,3162.71,3163.71,3162.15,9199730.0,919974080.0,2022,12,16,11,26,2022-12-16 11:26,619,1509,9199730.0
2022-12-16 11:27:00,3162.54,3161.6,3163.41,3161.6,8065524.0,806553536.0,2022,12,16,11,27,2022-12-16 11:27,618,1506,8065524.0
2022-12-16 11:28:00,3161.49,3161.08,3162.05,3161.08,7596827.0,759683584.0,2022,12,16,11,28,2022-12-16 11:28,592,1535,7596827.0
2022-12-16 11:29:00,3161.3,3161.23,3161.85,3160.69,8044717.0,804472512.0,2022,12,16,11,29,2022-12-16 11:29,587,1532,8044717.0
2022-12-16 11:30:00,3161.36,3160.67,3161.45,3160.46,8579015.0,857902784.0,2022,12,16,11,30,2022-12-16 11:30,592,1529,8579015.0
2022-12-16 13:01:00,3160.91,3158.48,3160.91,3158.42,24806604.0,2480661504.0,2022,12,16,13,1,2022-12-16 13:01,577,1560,24806604.0
2022-12-16 13:02:00,3158.51,3158.73,3159.36,3157.41,13028097.0,1302810624.0,2022,12,16,13,2,2022-12-16 13:02,575,1552,13028097.0
2022-12-16 13:03:00,3158.79,3159.28,3159.63,3158.53,8733649.0,873366080.0,2022,12,16,13,3,2022-12-16 13:03,576,1548,8733649.0
2022-12-16 13:04:00,3159.23,3159.17,3159.41,3158.52,7830112.0,783012288.0,2022,12,16,13,4,2022-12-16 13:04,580,1550,7830112.0
2022-12-16 13:05:00,3158.74,3159.34,3159.61,3158.13,9207186.0,920719744.0,2022,12,16,13,5,2022-12-16 13:05,578,1545,9207186.0
2022-12-16 13:06:00,3158.95,3157.97,3159.32,3157.97,9841346.0,984135744.0,2022,12,16,13,6,2022-12-16 13:06,573,1563,9841346.0
2022-12-16 13:07:00,3157.54,3158.52,3158.92,3157.3,8982736.0,898274432.0,2022,12,16,13,7,2022-12-16 13:07,571,1562,8982736.0
2022-12-16 13:08:00,3158.04,3158.31,3158.9,3157.66,7561609.0,756161920.0,2022,12,16,13,8,2022-12-16 13:08,560,1574,7561609.0
2022-12-16 13:09:00,3158.44,3158.91,3159.4,3158.26,7846850.0,784686016.0,2022,12,16,13,9,2022-12-16 13:09,565,1561,7846850.0
2022-12-16 13:10:00,3159.49,3157.57,3159.49,3157.57,9265692.0,926570304.0,2022,12,16,13,10,2022-12-16 13:10,553,1579,9265692.0
2022-12-16 13:11:00,3157.15,3158.02,3158.44,3157.15,8858159.0,885816832.0,2022,12,16,13,11,2022-12-16 13:11,551,1575,8858159.0
2022-12-16 13:12:00,3157.96,3159.18,3159.49,3157.96,10588913.0,1058892544.0,2022,12,16,13,12,2022-12-16 13:12,566,1566,10588913.0
2022-12-16 13:13:00,3158.38,3159.35,3159.58,3158.38,8944372.0,894438336.0,2022,12,16,13,13,2022-12-16 13:13,571,1564,8944372.0
2022-12-16 13:14:00,3158.69,3158.13,3159.75,3158.13,8264507.0,826451584.0,2022,12,16,13,14,2022-12-16 13:14,564,1564,8264507.0
2022-12-16 13:15:00,3158.32,3157.83,3158.75,3157.48,7860500.0,786051008.0,2022,12,16,13,15,2022-12-16 13:15,552,1582,7860500.0
2022-12-16 13:16:00,3157.99,3157.06,3157.99,3156.54,9517296.0,951730496.0,2022,12,16,13,16,2022-12-16 13:16,554,1593,9517296.0
2022-12-16 13:17:00,3156.85,3155.53,3156.85,3155.0,11519745.0,1151975552.0,2022,12,16,13,17,2022-12-16 13:17,529,1611,11519745.0
2022-12-16 13:18:00,3155.75,3157.32,3157.78,3155.75,10678807.0,1067881472.0,2022,12,16,13,18,2022-12-16 13:18,558,1580,10678807.0
2022-12-16 13:19:00,3156.75,3159.08,3159.41,3156.75,9282402.0,928241280.0,2022,12,16,13,19,2022-12-16 13:19,579,1555,9282402.0
2022-12-16 13:20:00,3158.29,3157.88,3159.34,3157.65,9345987.0,934599680.0,2022,12,16,13,20,2022-12-16 13:20,570,1570,9345987.0
2022-12-16 13:21:00,3158.17,3158.91,3158.95,3157.88,8914881.0,891489088.0,2022,12,16,13,21,2022-12-16 13:21,577,1557,8914881.0
2022-12-16 13:22:00,3158.57,3157.85,3158.65,3157.68,7910359.0,791036800.0,2022,12,16,13,22,2022-12-16 13:22,572,1557,7910359.0
2022-12-16 13:23:00,3157.77,3157.47,3158.06,3157.02,7474981.0,747499072.0,2022,12,16,13,23,2022-12-16 13:23,563,1574,7474981.0
2022-12-16 13:24:00,3157.55,3158.15,3158.32,3157.09,8930818.0,893082816.0,2022,12,16,13,24,2022-12-16 13:24,568,1556,8930818.0
2022-12-16 13:25:00,3158.56,3158.51,3158.64,3157.56,7842052.0,784206144.0,2022,12,16,13,25,2022-12-16 13:25,565,1547,7842052.0
2022-12-16 13:26:00,3158.35,3159.44,3160.21,3157.87,9427624.0,942763520.0,2022,12,16,13,26,2022-12-16 13:26,582,1549,9427624.0
2022-12-16 13:27:00,3159.46,3159.53,3160.2,3159.04,8098372.0,809838208.0,2022,12,16,13,27,2022-12-16 13:27,569,1562,8098372.0
2022-12-16 13:28:00,3159.87,3158.31,3159.87,3158.31,7086967.0,708697600.0,2022,12,16,13,28,2022-12-16 13:28,550,1568,7086967.0
2022-12-16 13:29:00,3158.55,3157.57,3158.62,3157.57,8153182.0,815318912.0,2022,12,16,13,29,2022-12-16 13:29,557,1572,8153182.0
2022-12-16 13:30:00,3158.08,3157.91,3158.51,3157.3,8175303.0,817531200.0,2022,12,16,13,30,2022-12-16 13:30,550,1564,8175303.0
2022-12-16 13:31:00,3158.07,3156.81,3158.14,3156.69,11947563.0,1194757248.0,2022,12,16,13,31,2022-12-16 13:31,535,1586,11947563.0
2022-12-16 13:32:00,3156.74,3156.89,3158.06,3156.62,9931842.0,993185280.0,2022,12,16,13,32,2022-12-16 13:32,535,1597,9931842.0
2022-12-16 13:33:00,3156.9,3157.42,3157.44,3156.87,7789450.0,778945984.0,2022,12,16,13,33,2022-12-16 13:33,540,1593,7789450.0
2022-12-16 13:34:00,3157.69,3156.34,3157.69,3156.34,9329701.0,932971264.0,2022,12,16,13,34,2022-12-16 13:34,531,1607,9329701.0
2022-12-16 13:35:00,3156.38,3154.11,3156.38,3154.11,12942180.0,1294218880.0,2022,12,16,13,35,2022-12-16 13:35,498,1630,12942180.0
2022-12-16 13:36:00,3154.51,3153.45,3155.4,3153.45,12127543.0,1212755072.0,2022,12,16,13,36,2022-12-16 13:36,487,1646,12127543.0
2022-12-16 13:37:00,3153.53,3152.52,3153.53,3152.27,12678530.0,1267853824.0,2022,12,16,13,37,2022-12-16 13:37,482,1663,12678530.0
2022-12-16 13:38:00,3152.36,3152.56,3152.71,3152.01,11838759.0,1183876992.0,2022,12,16,13,38,2022-12-16 13:38,480,1665,11838759.0
2022-12-16 13:39:00,3152.21,3151.85,3152.41,3151.61,9964328.0,996433664.0,2022,12,16,13,39,2022-12-16 13:39,484,1670,9964328.0
2022-12-16 13:40:00,3152.34,3153.56,3153.56,3152.02,10544903.0,1054491200.0,2022,12,16,13,40,2022-12-16 13:40,484,1661,10544903.0
2022-12-16 13:41:00,3153.17,3154.38,3154.46,3152.96,9358478.0,935848896.0,2022,12,16,13,41,2022-12-16 13:41,500,1646,9358478.0
2022-12-16 13:42:00,3154.62,3156.23,3156.6,3154.35,10953252.0,1095326208.0,2022,12,16,13,42,2022-12-16 13:42,516,1625,10953252.0
2022-12-16 13:43:00,3156.41,3156.16,3156.87,3156.02,7093613.0,709362240.0,2022,12,16,13,43,2022-12-16 13:43,510,1626,7093613.0
2022-12-16 13:44:00,3156.44,3156.77,3157.41,3155.85,8018196.0,801820672.0,2022,12,16,13,44,2022-12-16 13:44,516,1621,8018196.0
2022-12-16 13:45:00,3157.04,3157.99,3158.01,3157.04,7761649.0,776165952.0,2022,12,16,13,45,2022-12-16 13:45,523,1606,7761649.0
2022-12-16 13:46:00,3157.32,3157.98,3158.31,3157.31,6945267.0,694527680.0,2022,12,16,13,46,2022-12-16 13:46,535,1608,6945267.0
2022-12-16 13:47:00,3158.29,3157.02,3158.29,3156.83,7467159.0,746716992.0,2022,12,16,13,47,2022-12-16 13:47,515,1625,7467159.0
2022-12-16 13:48:00,3156.96,3156.36,3157.6,3156.36,7416062.0,741607296.0,2022,12,16,13,48,2022-12-16 13:48,507,1627,7416062.0
2022-12-16 13:49:00,3156.32,3155.83,3156.57,3155.4,8293589.0,829359808.0,2022,12,16,13,49,2022-12-16 13:49,504,1633,8293589.0
2022-12-16 13:50:00,3155.22,3156.97,3156.97,3155.13,7895414.0,789542272.0,2022,12,16,13,50,2022-12-16 13:50,506,1637,7895414.0
2022-12-16 13:51:00,3156.15,3157.04,3157.04,3155.75,8554389.0,855440128.0,2022,12,16,13,51,2022-12-16 13:51,512,1636,8554389.0
2022-12-16 13:52:00,3156.11,3157.36,3157.36,3155.73,9165750.0,916575808.0,2022,12,16,13,52,2022-12-16 13:52,521,1625,9165750.0
2022-12-16 13:53:00,3157.16,3156.38,3157.48,3156.38,8408873.0,840888448.0,2022,12,16,13,53,2022-12-16 13:53,511,1627,8408873.0
2022-12-16 13:54:00,3156.88,3157.62,3158.02,3156.44,8405740.0,840574976.0,2022,12,16,13,54,2022-12-16 13:54,521,1616,8405740.0
2022-12-16 13:55:00,3157.41,3157.78,3158.66,3156.87,7550231.0,755024064.0,2022,12,16,13,55,2022-12-16 13:55,521,1609,7550231.0
2022-12-16 13:56:00,3157.13,3159.57,3159.57,3157.13,8411481.0,841148864.0,2022,12,16,13,56,2022-12-16 13:56,538,1595,8411481.0
2022-12-16 13:57:00,3159.61,3161.9,3161.9,3159.45,10875593.0,1087560064.0,2022,12,16,13,57,2022-12-16 13:57,562,1560,10875593.0
